,film_id,category_id,film_title,category,average_price,number_of_rental_day,total_days_revenue,last_rental_date,store_id,inventory_count,total_rentals,total_revenue,average_rental_duration_days
1012,651,2,Packer Madigan,Animation,0.99,3,2.97,2006-02-15 10:07:09,2.0,4,15,48.86,5.0
1013,651,2,Packer Madigan,Animation,0.99,3,2.97,2006-02-15 10:07:09,1.0,2,7,9.94,3.08
1014,652,4,Pajama Jawbreaker,Classics,0.99,3,2.97,2006-02-15 10:07:09,1.0,4,14,39.86,4.69
1015,653,11,Panic Club,Horror,4.99,3,14.97,2006-02-15 10:07:09,1.0,2,7,51.93,5.3
1016,654,10,Panky Submarine,Games,4.99,4,19.96,2006-02-15 10:07:09,2.0,2,10,47.93,6.17
1017,654,10,Panky Submarine,Games,4.99,4,19.96,2006-02-15 10:07:09,1.0,2,5,38.95,6.72
1018,655,14,Panther Reds,Sci-Fi,4.99,5,24.95,2006-02-15 10:07:09,1.0,3,8,34.93,3.84
1019,655,14,Panther Reds,Sci-Fi,4.99,5,24.95,2006-02-15 10:07:09,2.0,3,7,48.93,6.26
1020,656,16,Papi Necklace,Travel,0.99,3,2.97,2006-02-15 10:07:09,2.0,2,8,27.93,5.35
1021,657,5,Paradise Sabrina,Comedy,2.99,5,14.95,2006-02-15 10:07:09,1.0,4,12,55.88,5.69
1022,657,5,Paradise Sabrina,Comedy,2.99,5,14.95,2006-02-15 10:07:09,2.0,2,6,23.94,4.49
1023,658,11,Paris Weekend,Horror,2.99,7,20.93,2006-02-15 10:07:09,2.0,4,14,40.88,5.92
1024,659,1,Park Citizen,Action,4.99,3,14.97,2006-02-15 10:07:09,2.0,2,8,48.94,5.11
1025,660,5,Party Knock,Comedy,2.99,7,20.93,2006-02-15 10:07:09,1.0,2,7,19.94,4.35
1026,660,5,Party Knock,Comedy,2.99,7,20.93,2006-02-15 10:07:09,2.0,2,6,21.94,6.23
1027,661,9,Past Suicides,Foreign,4.99,5,24.95,2006-02-15 10:07:09,1.0,4,13,66.88,4.53
1028,662,7,Paths Control,Drama,4.99,3,14.97,2006-02-15 10:07:09,2.0,2,6,50.94,6.47
1029,662,7,Paths Control,Drama,4.99,3,14.97,2006-02-15 10:07:09,1.0,2,4,30.96,5.4
1030,663,4,Patient Sister,Classics,0.99,7,6.93,2006-02-15 10:07:09,1.0,3,11,14.89,4.75
1031,663,4,Patient Sister,Classics,0.99,7,6.93,2006-02-15 10:07:09,2.0,2,8,6.93,3.55
1032,664,1,Patriot Roman,Action,2.99,6,17.94,2006-02-15 10:07:09,2.0,3,9,29.91,5.2
1033,664,1,Patriot Roman,Action,2.99,6,17.94,2006-02-15 10:07:09,1.0,2,7,22.94,6.07
1034,665,11,Patton Interview,Horror,2.99,4,11.96,2006-02-15 10:07:09,1.0,4,10,41.9,4.43
1035,665,11,Patton Interview,Horror,2.99,4,11.96,2006-02-15 10:07:09,2.0,3,13,52.89,5.33
1036,666,7,Paycheck Wait,Drama,4.99,4,19.96,2006-02-15 10:07:09,1.0,3,11,71.89,4.92
1037,666,7,Paycheck Wait,Drama,4.99,4,19.96,2006-02-15 10:07:09,2.0,2,5,29.95,4.26
1038,667,15,Peach Innocent,Sports,2.99,3,8.97,2006-02-15 10:07:09,1.0,2,8,38.93,4.92
1039,667,15,Peach Innocent,Sports,2.99,3,8.97,2006-02-15 10:07:09,2.0,2,6,41.93,6.87
1040,668,15,Peak Forever,Sports,4.99,7,34.93,2006-02-15 10:07:09,2.0,3,12,59.89,5.56
1041,668,15,Peak Forever,Sports,4.99,7,34.93,2006-02-15 10:07:09,1.0,2,8,34.93,3.0
1043,670,6,Pelican Comforts,Documentary,4.99,4,19.96,2006-02-15 10:07:09,1.0,4,14,87.88,5.83
1044,670,6,Pelican Comforts,Documentary,4.99,4,19.96,2006-02-15 10:07:09,2.0,3,12,77.89,5.94
1046,672,5,Perfect Groove,Comedy,2.99,7,20.93,2006-02-15 10:07:09,2.0,4,10,32.9,6.04
1047,672,5,Perfect Groove,Comedy,2.99,7,20.93,2006-02-15 10:07:09,1.0,2,7,20.94,6.56
1048,673,12,Personal Ladybugs,Music,0.99,3,2.97,2006-02-15 10:07:09,1.0,2,8,22.93,5.44
1049,673,12,Personal Ladybugs,Music,0.99,3,2.97,2006-02-15 10:07:09,2.0,2,6,20.94,5.5
1050,674,9,Pet Haunting,Foreign,0.99,3,2.97,2006-02-15 10:07:09,1.0,3,8,26.92,5.13
1051,675,13,Phantom Glory,New,2.99,6,17.94,2006-02-15 10:07:09,1.0,2,6,21.94,4.26
1052,676,15,Philadelphia Wife,Sports,4.99,7,34.93,2006-02-15 10:07:09,2.0,4,16,69.87,5.33
1053,676,15,Philadelphia Wife,Sports,4.99,7,34.93,2006-02-15 10:07:09,1.0,2,7,37.93,6.02
1054,677,13,Pianist Outfield,New,0.99,6,5.94,2006-02-15 10:07:09,2.0,4,12,27.87,5.12
1055,677,13,Pianist Outfield,New,0.99,6,5.94,2006-02-15 10:07:09,1.0,3,9,10.91,3.73
1056,678,15,Pickup Driving,Sports,2.99,3,8.97,2006-02-15 10:07:09,1.0,4,16,93.85,6.06
1057,679,8,Pilot Hoosiers,Family,2.99,6,17.94,2006-02-15 10:07:09,1.0,2,8,23.93,4.96
1058,679,8,Pilot Hoosiers,Family,2.99,6,17.94,2006-02-15 10:07:09,2.0,2,8,27.93,5.45
1059,680,5,Pinocchio Simon,Comedy,4.99,4,19.96,2006-02-15 10:07:09,2.0,4,15,82.87,4.78
1060,680,5,Pinocchio Simon,Comedy,4.99,4,19.96,2006-02-15 10:07:09,1.0,2,5,36.95,6.06
1061,681,15,Pirates Roxanne,Sports,0.99,4,3.96,2006-02-15 10:07:09,2.0,3,11,20.9,4.59
1062,681,15,Pirates Roxanne,Sports,0.99,4,3.96,2006-02-15 10:07:09,1.0,3,10,24.91,5.57
1063,682,8,Pittsburgh Hunchback,Family,4.99,4,19.96,2006-02-15 10:07:09,1.0,3,12,83.89,6.39
1064,683,7,Pity Bound,Drama,4.99,5,24.95,2006-02-15 10:07:09,1.0,4,15,78.87,4.85
1065,683,7,Pity Bound,Drama,4.99,5,24.95,2006-02-15 10:07:09,2.0,4,11,59.9,4.05
1066,684,10,Pizza Jumanji,Games,2.99,4,11.96,2006-02-15 10:07:09,2.0,2,7,25.94,4.52
1067,685,13,Platoon Instinct,New,4.99,6,29.94,2006-02-15 10:07:09,2.0,2,9,40.92,3.41
1068,686,13,Pluto Oleander,New,4.99,5,24.95,2006-02-15 10:07:09,1.0,4,16,73.87,4.23
1069,687,6,Pocus Pulp,Documentary,0.99,6,5.94,2006-02-15 10:07:09,2.0,4,16,23.85,5.2
1070,687,6,Pocus Pulp,Documentary,0.99,6,5.94,2006-02-15 10:07:09,1.0,3,10,16.9,4.73
1071,688,3,Polish Brooklyn,Children,0.99,6,5.94,2006-02-15 10:07:09,2.0,4,18,18.85,4.83
1072,689,9,Pollock Deliverance,Foreign,2.99,5,14.95,2006-02-15 10:07:09,1.0,4,13,46.88,4.41
1073,689,9,Pollock Deliverance,Foreign,2.99,5,14.95,2006-02-15 10:07:09,2.0,2,5,19.94,5.32
1074,690,2,Pond Seattle,Animation,2.99,7,20.93,2006-02-15 10:07:09,1.0,4,15,48.86,5.29
1075,690,2,Pond Seattle,Animation,2.99,7,20.93,2006-02-15 10:07:09,2.0,2,4,12.96,6.58
1076,691,15,Poseidon Forever,Sports,4.99,6,29.94,2006-02-15 10:07:09,1.0,3,10,56.9,4.85
1077,691,15,Poseidon Forever,Sports,4.99,6,29.94,2006-02-15 10:07:09,2.0,2,7,43.93,6.11
1078,692,2,Potluck Mixed,Animation,2.99,3,8.97,2006-02-15 10:07:09,2.0,3,11,43.9,4.19
1079,693,2,Potter Connecticut,Animation,2.99,5,14.95,2006-02-15 10:07:09,2.0,3,7,29.93,4.98
1080,693,2,Potter Connecticut,Animation,2.99,5,14.95,2006-02-15 10:07:09,1.0,2,10,32.92,5.24
1081,694,4,Prejudice Oleander,Classics,4.99,6,29.94,2006-02-15 10:07:09,1.0,4,14,77.87,5.26
1082,694,4,Prejudice Oleander,Classics,4.99,6,29.94,2006-02-15 10:07:09,2.0,2,6,32.94,6.09
1083,695,8,President Bang,Family,4.99,6,29.94,2006-02-15 10:07:09,1.0,2,7,35.94,4.41
1084,696,2,Pride Alamo,Animation,0.99,6,5.94,2006-02-15 10:07:09,2.0,3,11,12.9,3.43
1085,696,2,Pride Alamo,Animation,0.99,6,5.94,2006-02-15 10:07:09,1.0,2,5,4.95,3.04
1086,697,1,Primary Glass,Action,0.99,7,6.93,2006-02-15 10:07:09,2.0,4,15,20.85,5.16
1087,697,1,Primary Glass,Action,0.99,7,6.93,2006-02-15 10:07:09,1.0,4,12,15.88,3.47
1088,698,6,Princess Giant,Documentary,2.99,3,8.97,2006-02-15 10:07:09,1.0,4,13,64.89,6.21
1089,698,6,Princess Giant,Documentary,2.99,3,8.97,2006-02-15 10:07:09,2.0,3,14,56.88,4.52
1090,699,10,Private Drop,Games,4.99,7,34.93,2006-02-15 10:07:09,1.0,2,5,26.95,4.95
1091,700,8,Prix Undefeated,Family,2.99,4,11.96,2006-02-15 10:07:09,2.0,3,11,37.9,3.67
1093,702,11,Pulp Beverly,Horror,2.99,4,11.96,2006-02-15 10:07:09,1.0,4,17,55.86,4.08
1094,702,11,Pulp Beverly,Horror,2.99,4,11.96,2006-02-15 10:07:09,2.0,4,13,65.88,6.35
1095,703,2,Punk Divorce,Animation,4.99,6,29.94,2006-02-15 10:07:09,2.0,2,8,41.93,4.56
1096,704,5,Pure Runner,Comedy,2.99,3,8.97,2006-02-15 10:07:09,2.0,3,8,51.92,6.47
1097,704,5,Pure Runner,Comedy,2.99,3,8.97,2006-02-15 10:07:09,1.0,2,8,37.93,5.31
1098,705,9,Purple Movie,Foreign,2.99,4,11.96,2006-02-15 10:07:09,1.0,4,13,52.88,4.0
1099,706,7,Queen Luke,Drama,4.99,5,24.95,2006-02-15 10:07:09,2.0,4,15,77.86,4.42
1101,707,1,Quest Mussolini,Action,2.99,5,14.95,2006-02-15 10:07:09,2.0,4,15,58.85,4.17
1102,707,1,Quest Mussolini,Action,2.99,5,14.95,2006-02-15 10:07:09,1.0,2,5,18.95,4.59
1103,708,6,Quills Bull,Documentary,4.99,4,19.96,2006-02-15 10:07:09,2.0,2,10,42.93,4.65
1104,708,6,Quills Bull,Documentary,4.99,4,19.96,2006-02-15 10:07:09,1.0,2,6,34.94,4.12
1105,709,7,Racer Egg,Drama,2.99,7,20.93,2006-02-15 10:07:09,2.0,4,14,42.87,5.12
1106,709,7,Racer Egg,Drama,2.99,7,20.93,2006-02-15 10:07:09,1.0,2,4,11.96,3.44
1107,710,8,Rage Games,Family,4.99,4,19.96,2006-02-15 10:07:09,1.0,4,11,68.89,4.28
1108,710,8,Rage Games,Family,4.99,4,19.96,2006-02-15 10:07:09,2.0,2,8,50.92,4.25
1109,711,14,Raging Airplane,Sci-Fi,4.99,4,19.96,2006-02-15 10:07:09,2.0,4,13,77.88,4.79
1112,714,14,Random Go,Sci-Fi,2.99,6,17.94,2006-02-15 10:07:09,2.0,3,9,31.91,5.28
1113,715,8,Range Moonwalker,Family,4.99,3,14.97,2006-02-15 10:07:09,1.0,4,15,90.88,4.59
1114,715,8,Range Moonwalker,Family,4.99,3,14.97,2006-02-15 10:07:09,2.0,3,12,67.89,3.56
1115,716,11,Reap Unfaithful,Horror,2.99,6,17.94,2006-02-15 10:07:09,2.0,3,10,35.9,5.25
1116,716,11,Reap Unfaithful,Horror,2.99,6,17.94,2006-02-15 10:07:09,1.0,2,6,26.94,5.5
1117,717,1,Rear Trading,Action,0.99,6,5.94,2006-02-15 10:07:09,2.0,2,9,14.92,5.95
1118,717,1,Rear Trading,Action,0.99,6,5.94,2006-02-15 10:07:09,1.0,2,8,12.93,5.14
1119,718,12,Rebel Airport,Music,0.99,7,6.93,2006-02-15 10:07:09,2.0,2,8,6.93,4.92
1120,719,15,Records Zorro,Sports,4.99,7,34.93,2006-02-15 10:07:09,1.0,2,8,38.93,4.97
1121,720,13,Redemption Comforts,New,2.99,3,8.97,2006-02-15 10:07:09,2.0,4,12,67.88,5.07
1122,720,13,Redemption Comforts,New,2.99,3,8.97,2006-02-15 10:07:09,1.0,3,8,45.92,5.44
1123,721,12,Reds Pocus,Music,4.99,7,34.93,2006-02-15 10:07:09,1.0,2,9,47.92,6.71
1124,722,11,Reef Salute,Horror,0.99,5,4.95,2006-02-15 10:07:09,2.0,2,6,17.94,6.31
1125,722,11,Reef Salute,Horror,0.99,5,4.95,2006-02-15 10:07:09,1.0,2,5,5.95,4.47
1126,723,14,Reign Gentlemen,Sci-Fi,2.99,3,8.97,2006-02-15 10:07:09,1.0,4,13,70.88,5.88
1127,723,14,Reign Gentlemen,Sci-Fi,2.99,3,8.97,2006-02-15 10:07:09,2.0,3,7,34.93,4.73
1128,724,8,Remember Diary,Family,2.99,5,14.95,2006-02-15 10:07:09,2.0,4,14,55.87,5.04
1129,724,8,Remember Diary,Family,2.99,5,14.95,2006-02-15 10:07:09,1.0,2,4,14.96,4.77
1130,725,4,Requiem Tycoon,Classics,4.99,6,29.94,2006-02-15 10:07:09,1.0,3,10,58.91,6.2
1131,725,4,Requiem Tycoon,Classics,4.99,6,29.94,2006-02-15 10:07:09,2.0,3,9,46.91,3.47
1132,726,9,Reservoir Adaptation,Foreign,2.99,7,20.93,2006-02-15 10:07:09,2.0,3,10,29.91,6.05
1133,727,8,Resurrection Silverado,Family,0.99,6,5.94,2006-02-15 10:07:09,2.0,3,12,12.89,4.6
1134,727,8,Resurrection Silverado,Family,0.99,6,5.94,2006-02-15 10:07:09,1.0,2,9,11.92,4.25
1135,728,7,Reunion Witches,Drama,0.99,3,2.97,2006-02-15 10:07:09,1.0,3,13,24.89,3.41
1136,728,7,Reunion Witches,Drama,0.99,3,2.97,2006-02-15 10:07:09,2.0,2,7,25.93,5.17
1137,729,15,Rider Caddyshack,Sports,2.99,5,14.95,2006-02-15 10:07:09,2.0,4,11,48.89,5.75
1138,730,13,Ridgemont Submarine,New,0.99,3,2.97,2006-02-15 10:07:09,2.0,4,18,53.85,5.8
1139,730,13,Ridgemont Submarine,New,0.99,3,2.97,2006-02-15 10:07:09,1.0,4,14,56.87,6.27
1140,731,4,Right Cranes,Classics,4.99,7,34.93,2006-02-15 10:07:09,2.0,3,10,52.9,5.01
1141,732,1,Rings Heartbreakers,Action,0.99,5,4.95,2006-02-15 10:07:09,1.0,4,15,31.87,5.92
1142,733,15,River Outlaw,Sports,0.99,4,3.96,2006-02-15 10:07:09,1.0,4,13,36.89,5.61
1143,733,15,River Outlaw,Sports,0.99,4,3.96,2006-02-15 10:07:09,2.0,3,7,19.93,5.24
1144,734,6,Road Roxanne,Documentary,4.99,4,19.96,2006-02-15 10:07:09,2.0,4,14,86.88,5.66
1145,734,6,Road Roxanne,Documentary,4.99,4,19.96,2006-02-15 10:07:09,1.0,2,5,28.95,4.16
1146,735,3,Robbers Joon,Children,2.99,7,20.93,2006-02-15 10:07:09,2.0,4,18,48.85,4.53
1147,735,3,Robbers Joon,Children,2.99,7,20.93,2006-02-15 10:07:09,1.0,3,13,36.89,5.34
1148,736,8,Robbery Bright,Family,0.99,4,3.96,2006-02-15 10:07:09,1.0,4,13,32.88,5.11
1149,737,11,Rock Instinct,Horror,0.99,4,3.96,2006-02-15 10:07:09,2.0,4,10,30.9,5.09
1150,737,11,Rock Instinct,Horror,0.99,4,3.96,2006-02-15 10:07:09,1.0,2,7,17.93,5.01
1151,738,9,Rocketeer Mother,Foreign,0.99,3,2.97,2006-02-15 10:07:09,2.0,4,18,50.85,5.27
1152,738,9,Rocketeer Mother,Foreign,0.99,3,2.97,2006-02-15 10:07:09,1.0,4,15,46.87,5.53
1153,739,7,Rocky War,Drama,4.99,4,19.96,2006-02-15 10:07:09,2.0,3,8,39.94,4.53
1154,739,7,Rocky War,Drama,4.99,4,19.96,2006-02-15 10:07:09,1.0,2,8,48.93,5.23
1155,740,11,Rollercoaster Bringing,Horror,2.99,5,14.95,2006-02-15 10:07:09,2.0,3,10,39.91,5.92
1156,741,12,Roman Punk,Music,0.99,7,6.93,2006-02-15 10:07:09,1.0,4,16,14.86,4.9
1157,741,12,Roman Punk,Music,0.99,7,6.93,2006-02-15 10:07:09,2.0,2,8,10.93,6.34
1159,743,2,Room Roman,Animation,0.99,7,6.93,2006-02-15 10:07:09,2.0,4,14,18.88,4.64
1160,743,2,Room Roman,Animation,0.99,7,6.93,2006-02-15 10:07:09,1.0,2,6,8.94,5.62
1161,744,4,Roots Remember,Classics,0.99,4,3.96,2006-02-15 10:07:09,2.0,3,10,22.91,4.98
1162,744,4,Roots Remember,Classics,0.99,4,3.96,2006-02-15 10:07:09,1.0,2,7,14.95,5.18
1163,745,15,Roses Treasure,Sports,4.99,5,24.95,2006-02-15 10:07:09,2.0,4,14,72.88,4.59
1164,745,15,Roses Treasure,Sports,4.99,5,24.95,2006-02-15 10:07:09,1.0,4,14,64.89,4.97
1165,746,10,Rouge Squad,Games,0.99,3,2.97,2006-02-15 10:07:09,2.0,3,11,30.89,4.49
1166,746,10,Rouge Squad,Games,0.99,3,2.97,2006-02-15 10:07:09,1.0,2,7,20.95,4.78
1167,747,10,Roxanne Rebel,Games,0.99,5,4.95,2006-02-15 10:07:09,2.0,3,10,13.9,3.25
1168,747,10,Roxanne Rebel,Games,0.99,5,4.95,2006-02-15 10:07:09,1.0,2,9,15.93,5.54
1169,748,1,Rugrats Shakespeare,Action,0.99,4,3.96,2006-02-15 10:07:09,2.0,4,17,36.85,4.78
1170,748,1,Rugrats Shakespeare,Action,0.99,4,3.96,2006-02-15 10:07:09,1.0,4,13,30.87,4.32
1171,749,11,Rules Human,Horror,4.99,6,29.94,2006-02-15 10:07:09,1.0,2,9,42.93,6.66
1172,749,11,Rules Human,Horror,4.99,6,29.94,2006-02-15 10:07:09,2.0,2,7,35.94,6.35
1173,750,13,Run Pacific,New,0.99,3,2.97,2006-02-15 10:07:09,1.0,3,10,42.91,6.51
1174,751,13,Runaway Tenenbaums,New,0.99,6,5.94,2006-02-15 10:07:09,2.0,2,8,11.93,4.86
1175,752,12,Runner Madigan,Music,0.99,6,5.94,2006-02-15 10:07:09,2.0,3,8,14.92,4.01
1176,753,8,Rush Goodfellas,Family,0.99,3,2.97,2006-02-15 10:07:09,2.0,4,18,43.85,4.37
1177,753,8,Rush Goodfellas,Family,0.99,3,2.97,2006-02-15 10:07:09,1.0,4,13,37.87,4.64
1178,754,5,Rushmore Mermaid,Comedy,2.99,6,17.94,2006-02-15 10:07:09,2.0,2,6,18.94,3.28
1179,755,3,Sabrina Midnight,Children,4.99,5,24.95,2006-02-15 10:07:09,1.0,4,11,66.89,4.54
1180,755,3,Sabrina Midnight,Children,4.99,5,24.95,2006-02-15 10:07:09,2.0,3,10,59.9,4.61
1181,756,5,Saddle Antitrust,Comedy,2.99,7,20.93,2006-02-15 10:07:09,2.0,3,14,32.89,5.0
1182,757,6,Sagebrush Clueless,Documentary,2.99,4,11.96,2006-02-15 10:07:09,1.0,3,9,47.93,7.21
1183,757,6,Sagebrush Clueless,Documentary,2.99,4,11.96,2006-02-15 10:07:09,2.0,2,7,35.93,5.48
1184,758,7,Saints Bride,Drama,2.99,5,14.95,2006-02-15 10:07:09,2.0,3,8,31.92,4.7
1185,759,13,Salute Apollo,New,2.99,4,11.96,2006-02-15 10:07:09,2.0,4,19,74.84,4.37
1186,759,13,Salute Apollo,New,2.99,4,11.96,2006-02-15 10:07:09,1.0,2,4,20.96,6.26
1187,760,13,Samurai Lion,New,2.99,5,14.95,2006-02-15 10:07:09,2.0,4,17,67.84,5.39
1188,760,13,Samurai Lion,New,2.99,5,14.95,2006-02-15 10:07:09,1.0,3,8,33.92,5.36
1189,761,3,Santa Paris,Children,2.99,7,20.93,2006-02-15 10:07:09,2.0,3,11,29.9,4.99
1190,762,10,Sassy Packer,Games,0.99,6,5.94,2006-02-15 10:07:09,2.0,4,13,14.88,4.68
1191,763,15,Satisfaction Confidential,Sports,4.99,3,14.97,2006-02-15 10:07:09,1.0,3,11,73.9,5.05
1192,763,15,Satisfaction Confidential,Sports,4.99,3,14.97,2006-02-15 10:07:09,2.0,2,6,48.94,5.76
1193,764,15,Saturday Lambs,Sports,4.99,3,14.97,2006-02-15 10:07:09,2.0,4,15,96.87,5.24
1194,764,15,Saturday Lambs,Sports,4.99,3,14.97,2006-02-15 10:07:09,1.0,4,13,93.87,4.85
1195,765,5,Saturn Name,Comedy,4.99,7,34.93,2006-02-15 10:07:09,1.0,4,13,70.87,5.37
1196,766,7,Savannah Town,Drama,0.99,5,4.95,2006-02-15 10:07:09,1.0,3,12,22.9,5.31
1197,767,12,Scalawag Duck,Music,4.99,6,29.94,2006-02-15 10:07:09,1.0,4,17,80.85,4.2
1198,767,12,Scalawag Duck,Music,4.99,6,29.94,2006-02-15 10:07:09,2.0,4,15,76.86,3.92
1199,768,3,Scarface Bang,Children,4.99,3,14.97,2006-02-15 10:07:09,1.0,3,9,50.92,4.21
1200,768,3,Scarface Bang,Children,4.99,3,14.97,2006-02-15 10:07:09,2.0,3,9,55.92,4.6
1201,769,9,School Jacket,Foreign,4.99,5,24.95,2006-02-15 10:07:09,2.0,2,6,35.94,5.2
1202,770,9,Scissorhands Slums,Foreign,2.99,5,14.95,2006-02-15 10:07:09,2.0,3,15,42.88,3.48
1203,771,7,Scorpion Apollo,Drama,4.99,3,14.97,2006-02-15 10:07:09,2.0,4,14,94.87,4.8
1204,771,7,Scorpion Apollo,Drama,4.99,3,14.97,2006-02-15 10:07:09,1.0,3,9,63.92,5.13
1205,772,7,Sea Virgin,Drama,2.99,4,11.96,2006-02-15 10:07:09,1.0,4,13,50.89,5.02
1206,772,7,Sea Virgin,Drama,2.99,4,11.96,2006-02-15 10:07:09,2.0,2,9,33.92,4.34
1207,773,15,Seabiscuit Punk,Sports,2.99,6,17.94,2006-02-15 10:07:09,2.0,4,13,45.88,5.56
1208,773,15,Seabiscuit Punk,Sports,2.99,6,17.94,2006-02-15 10:07:09,1.0,4,13,40.88,5.15
1209,774,5,Searchers Wait,Comedy,2.99,3,8.97,2006-02-15 10:07:09,1.0,4,14,75.86,5.18
1210,775,7,Seattle Expecations,Drama,4.99,4,19.96,2006-02-15 10:07:09,1.0,3,15,71.89,5.37
1211,775,7,Seattle Expecations,Drama,4.99,4,19.96,2006-02-15 10:07:09,2.0,2,9,53.91,5.51
1212,776,6,Secret Groundhog,Documentary,4.99,6,29.94,2006-02-15 10:07:09,2.0,3,12,60.89,4.66
1213,776,6,Secret Groundhog,Documentary,4.99,6,29.94,2006-02-15 10:07:09,1.0,2,9,44.92,4.88
1214,777,15,Secretary Rouge,Sports,4.99,5,24.95,2006-02-15 10:07:09,1.0,3,9,54.91,4.99
1215,777,15,Secretary Rouge,Sports,4.99,5,24.95,2006-02-15 10:07:09,2.0,3,9,57.91,5.9
1216,778,8,Secrets Paradise,Family,4.99,3,14.97,2006-02-15 10:07:09,1.0,4,12,80.89,4.89
1217,778,8,Secrets Paradise,Family,4.99,3,14.97,2006-02-15 10:07:09,2.0,2,8,58.93,6.15
1218,779,15,Sense Greek,Sports,4.99,4,19.96,2006-02-15 10:07:09,2.0,2,7,47.93,4.57
1219,780,8,Sensibility Rear,Family,4.99,7,34.93,2006-02-15 10:07:09,2.0,3,10,52.9,4.2
1220,781,10,Seven Swarm,Games,4.99,4,19.96,2006-02-15 10:07:09,2.0,2,5,30.95,4.6
1221,782,15,Shakespeare Saddle,Sports,2.99,6,17.94,2006-02-15 10:07:09,1.0,3,11,34.91,5.9
1222,782,15,Shakespeare Saddle,Sports,2.99,6,17.94,2006-02-15 10:07:09,2.0,3,11,41.89,5.2
1223,783,16,Shane Darkness,Travel,2.99,5,14.95,2006-02-15 10:07:09,1.0,4,14,52.87,5.33
1224,784,16,Shanghai Tycoon,Travel,2.99,7,20.93,2006-02-15 10:07:09,1.0,3,8,25.92,4.05
1225,784,16,Shanghai Tycoon,Travel,2.99,7,20.93,2006-02-15 10:07:09,2.0,3,6,17.94,3.82
1226,785,16,Shawshank Bubble,Travel,4.99,6,29.94,2006-02-15 10:07:09,1.0,4,12,67.88,5.48
1227,785,16,Shawshank Bubble,Travel,4.99,6,29.94,2006-02-15 10:07:09,2.0,2,7,41.93,5.57
1228,786,3,Shepherd Midsummer,Children,0.99,7,6.93,2006-02-15 10:07:09,2.0,4,13,14.87,4.89
1229,786,3,Shepherd Midsummer,Children,0.99,7,6.93,2006-02-15 10:07:09,1.0,3,12,13.9,4.73
1230,787,16,Shining Roses,Travel,0.99,4,3.96,2006-02-15 10:07:09,1.0,3,8,22.92,5.27
1231,788,6,Ship Wonderland,Documentary,2.99,5,14.95,2006-02-15 10:07:09,1.0,2,8,22.93,3.28
1233,789,9,Shock Cabin,Foreign,2.99,7,20.93,2006-02-15 10:07:09,2.0,4,15,50.85,5.2
1234,789,9,Shock Cabin,Foreign,2.99,7,20.93,2006-02-15 10:07:09,1.0,4,15,45.86,5.59
1235,790,7,Shootist Superfly,Drama,0.99,6,5.94,2006-02-15 10:07:09,1.0,4,11,18.89,5.04
1236,790,7,Shootist Superfly,Drama,0.99,6,5.94,2006-02-15 10:07:09,2.0,3,13,17.88,4.93
1238,791,6,Show Lord,Documentary,4.99,3,14.97,2006-02-15 10:07:09,1.0,2,7,42.93,3.38
1239,792,9,Shrek License,Foreign,2.99,7,20.93,2006-02-15 10:07:09,2.0,3,15,37.88,3.53
1240,793,1,Shrunk Divine,Action,2.99,6,17.94,2006-02-15 10:07:09,1.0,4,14,46.87,5.61
1241,794,1,Side Ark,Action,0.99,5,4.95,2006-02-15 10:07:09,1.0,2,6,16.94,6.73
1242,794,1,Side Ark,Action,0.99,5,4.95,2006-02-15 10:07:09,2.0,2,6,12.94,5.46
1243,795,8,Siege Madre,Family,0.99,7,6.93,2006-02-15 10:07:09,1.0,4,15,16.86,5.16
1244,796,15,Sierra Divide,Sports,0.99,3,2.97,2006-02-15 10:07:09,2.0,3,7,30.93,6.35
1245,796,15,Sierra Divide,Sports,0.99,3,2.97,2006-02-15 10:07:09,1.0,2,8,26.92,4.98
1246,797,12,Silence Kane,Music,0.99,7,6.93,2006-02-15 10:07:09,2.0,3,11,9.9,4.83
1247,797,12,Silence Kane,Music,0.99,7,6.93,2006-02-15 10:07:09,1.0,2,5,5.95,6.03
1248,798,14,Silverado Goldfinger,Sci-Fi,4.99,4,19.96,2006-02-15 10:07:09,2.0,2,7,53.93,7.1
1249,798,14,Silverado Goldfinger,Sci-Fi,4.99,4,19.96,2006-02-15 10:07:09,1.0,2,5,37.95,6.24
1250,799,11,Simon North,Horror,0.99,3,2.97,2006-02-15 10:07:09,1.0,2,6,18.94,5.09
1251,800,11,Sinners Atlantis,Horror,2.99,7,20.93,2006-02-15 10:07:09,2.0,4,14,35.88,4.68
1252,800,11,Sinners Atlantis,Horror,2.99,7,20.93,2006-02-15 10:07:09,1.0,2,8,24.93,6.56
1255,803,7,Slacker Liaisons,Drama,4.99,7,34.93,2006-02-15 10:07:09,1.0,4,13,66.88,5.08
1256,803,7,Slacker Liaisons,Drama,4.99,7,34.93,2006-02-15 10:07:09,2.0,2,4,19.96,3.09
1257,804,11,Sleeping Suspects,Horror,4.99,7,34.93,2006-02-15 10:07:09,1.0,4,13,66.88,4.88
1258,804,11,Sleeping Suspects,Horror,4.99,7,34.93,2006-02-15 10:07:09,2.0,3,11,54.9,4.93
1259,805,2,Sleepless Monsoon,Animation,4.99,5,24.95,2006-02-15 10:07:09,2.0,3,14,70.89,5.06
1260,805,2,Sleepless Monsoon,Animation,4.99,5,24.95,2006-02-15 10:07:09,1.0,2,6,32.94,4.55
