"store_id","film_id","category_id","film_title","category","inventory_count","total_rentals","total_revenue","last_rental_date","average_rental_duration_days"
1,423,3,"Hollywood Anonymous","Children",2,7,7.93,"2005-08-20 18:43:34",4.55
1,511,1,"Lawrence Love","Action",2,7,6.93,"2005-08-23 21:45:02",3.99
2,513,16,"Leathernecks Dwarfs","Travel",2,7,21.94,"2005-08-18 07:16:58",5.34
2,517,15,"Lesson Cleopatra","Sports",2,7,22.94,"2005-08-23 03:58:02",4.99
1,520,14,"License Weekend","Sci-Fi",2,7,17.94,"2005-08-20 05:10:39",3.67
1,524,5,"Lion Uncut","Comedy",2,7,9.94,"2005-08-23 03:32:31",4.36
1,411,12,"Heavenly Gun","Music",2,7,32.94,"2005-08-19 09:48:52",5.29
1,527,11,"Lola Agent","Horror",2,7,49.93,"2005-08-20 06:23:53",5.83
1,407,6,"Hawk Chill","Documentary",2,7,12.94,"2005-08-20 20:42:12",5.03
1,406,10,"Haunting Pianist","Games",2,7,12.94,"2005-08-23 16:15:45",4.34
2,536,4,"Lovely Jingle","Classics",2,7,34.94,"2005-08-23 07:30:23",5.05
2,541,2,"Luke Mummy","Animation",2,7,28.93,"2005-08-21 18:35:54",5.01
2,545,9,"Madness Attacks","Foreign",2,7,19.93,"2005-08-20 07:22:07",5.31
2,547,3,"Magic Mallrats","Children",2,7,17.93,"2005-08-22 23:38:01",4.05
1,389,15,"Gunfighter Mussolini","Sports",2,7,33.94,"2005-08-19 09:44:17",5.38
1,385,5,"Groundhog Uncut","Comedy",2,7,31.95,"2005-08-23 04:55:05",7.18
2,562,12,"Masked Bubble","Music",2,7,6.93,"2005-08-23 11:30:32",2.49
2,568,5,"Memento Zoolander","Comedy",2,7,48.93,"2005-08-22 21:01:25",5.59
1,569,2,"Menagerie Rushmore","Animation",2,7,18.94,"2005-08-23 01:38:48",5.49
2,373,3,"Graduate Lord","Children",2,7,17.95,"2005-08-21 07:13:46",5.37
1,574,1,"Midnight Westward","Action",2,7,14.94,"2005-08-21 17:15:33",4.42
1,578,4,"Million Ace","Classics",2,7,38.94,"2005-08-22 00:25:59",6.00
2,583,2,"Mission Zoolander","Animation",2,7,39.94,"2005-08-21 05:44:07",4.16
1,592,12,"Monster Spartacus","Music",2,7,18.94,"2005-08-22 15:49:54",4.59
1,596,10,"Moonshine Cabin","Games",2,7,43.93,"2005-08-22 19:37:20",4.49
1,346,4,"Galaxy Sweethearts","Classics",2,7,40.94,"2005-08-22 23:17:41",4.64
2,345,8,"Gables Metropolis","Family",2,7,13.94,"2006-02-14 15:16:03",4.72
2,599,15,"Mother Oleander","Sports",2,7,24.94,"2005-08-23 15:59:51",6.22
2,600,11,"Motions Details","Horror",2,7,12.95,"2006-02-14 15:16:03",5.98
2,344,3,"Fury Murder","Children",2,7,21.93,"2005-08-18 11:28:14",4.55
2,605,9,"Mulholland Beast","Foreign",2,7,21.93,"2006-02-14 15:16:03",4.85
1,337,9,"Frida Slipper","Foreign",2,7,26.94,"2006-02-14 15:16:03",6.41
1,619,15,"Neighbors Charade","Sports",2,7,18.95,"2005-08-21 23:40:28",5.85
2,622,6,"Newsies Story","Documentary",2,7,22.93,"2005-08-23 10:04:17",5.51
2,322,15,"Flatliners Killer","Sports",2,7,21.94,"2005-08-18 16:44:24",4.68
2,316,10,"Fire Wolves","Games",2,7,39.93,"2005-08-20 19:19:30",5.14
2,313,11,"Fidelity Devil","Horror",2,7,41.93,"2005-08-20 03:29:28",4.80
1,649,2,"Oz Liaisons","Animation",2,7,23.93,"2005-08-23 04:00:30",3.10
1,651,2,"Packer Madigan","Animation",2,7,9.94,"2005-08-23 02:02:53",3.08
1,653,11,"Panic Club","Horror",2,7,51.93,"2005-08-22 17:32:57",5.30
1,660,5,"Party Knock","Comedy",2,7,19.94,"2005-08-23 17:44:53",4.35
1,664,1,"Patriot Roman","Action",2,7,22.94,"2005-08-19 02:22:16",6.07
1,293,15,"Exorcist Sting","Sports",2,7,27.94,"2005-08-21 09:49:28",5.24
1,289,13,"Eve Resurrection","New",2,7,40.93,"2005-08-18 19:36:05",5.17
1,672,5,"Perfect Groove","Comedy",2,7,20.94,"2005-08-23 21:37:59",6.56
1,676,15,"Philadelphia Wife","Sports",2,7,37.93,"2005-08-22 19:28:56",6.02
1,287,1,"Entrapment Satisfaction","Action",2,7,24.94,"2005-08-20 22:18:53",7.25
1,286,16,"Enough Raging","Travel",2,7,18.94,"2006-02-14 15:16:03",5.59
2,684,10,"Pizza Jumanji","Games",2,7,25.94,"2005-08-21 06:20:14",4.52
1,278,12,"Elf Murder","Music",2,7,34.94,"2005-08-21 08:08:43",3.52
2,275,11,"Egypt Tenenbaums","Horror",2,7,26.94,"2005-08-21 15:36:34",6.29
2,691,15,"Poseidon Forever","Sports",2,7,43.93,"2005-08-23 20:22:17",6.11
1,695,8,"President Bang","Family",2,7,35.94,"2005-08-21 08:33:42",4.41
2,268,2,"Early Home","Animation",2,7,36.94,"2005-08-21 17:57:26",6.09
1,261,6,"Duffel Apocalypse","Documentary",2,7,5.94,"2005-08-21 00:21:29",1.93
1,706,7,"Queen Luke","Drama",2,7,50.93,"2006-02-14 15:16:03",7.60
1,251,13,"Dragonfly Strangers","New",2,7,31.94,"2006-02-14 15:16:03",3.98
2,248,6,"Dozen Lion","Documentary",2,7,31.94,"2005-08-22 23:54:36",3.57
1,243,2,"Doors President","Animation",2,7,45.94,"2005-08-21 07:48:34",4.75
2,728,7,"Reunion Witches","Drama",2,7,25.93,"2005-08-18 13:33:55",5.17
1,238,3,"Doctor Grail","Children",2,7,23.95,"2005-08-20 19:04:40",5.19
1,237,15,"Divorce Shining","Sports",2,7,21.95,"2005-08-22 10:13:09",4.26
2,232,10,"Dirty Ace","Games",2,7,19.95,"2005-08-17 11:42:45",7.03
1,737,11,"Rock Instinct","Horror",2,7,17.93,"2005-08-22 02:15:26",5.01
1,226,13,"Destiny Saturday","New",2,7,31.94,"2005-08-21 02:56:52",2.44
1,744,4,"Roots Remember","Classics",2,7,14.95,"2005-08-20 13:08:53",5.18
1,488,15,"Joon Northwest","Sports",2,7,17.94,"2005-08-23 16:45:28",4.70
1,222,11,"Desert Poseidon","Horror",2,7,38.93,"2005-08-23 18:40:41",3.22
2,749,11,"Rules Human","Horror",2,7,35.94,"2005-08-22 06:53:21",6.35
2,757,6,"Sagebrush Clueless","Documentary",2,7,35.93,"2005-08-22 23:04:21",5.48
2,204,7,"Dalmations Sweden","Drama",2,7,17.94,"2005-08-20 20:55:32",5.14
1,196,4,"Cruelty Unforgiven","Classics",2,7,6.94,"2005-08-23 02:39:37",3.82
1,185,9,"Cowboy Doom","Foreign",2,7,28.93,"2005-08-22 22:28:36",3.37
2,779,15,"Sense Greek","Sports",2,7,47.93,"2005-08-23 17:52:01",4.57
2,785,16,"Shawshank Bubble","Travel",2,7,41.93,"2005-08-21 20:28:26",5.57
1,182,5,"Control Anthem","Comedy",2,7,31.94,"2005-08-22 17:47:40",5.26
2,788,6,"Ship Wonderland","Documentary",2,7,21.93,"2005-08-22 01:35:37",2.65
1,178,5,"Connection Microcosmos","Comedy",2,7,8.95,"2006-02-14 15:16:03",5.02
1,176,15,"Congeniality Quest","Sports",2,7,6.93,"2005-08-22 23:54:14",3.90
1,791,6,"Show Lord","Documentary",2,7,42.93,"2005-08-18 09:11:23",3.38
2,798,14,"Silverado Goldfinger","Sci-Fi",2,7,53.93,"2006-02-14 15:16:03",7.10
1,169,16,"Comforts Rush","Travel",2,7,37.93,"2005-08-18 15:52:12",4.98
1,164,6,"Coast Rainbow","Documentary",2,7,12.94,"2005-08-23 10:00:24",4.30
1,161,12,"Clue Grail","Music",2,7,40.93,"2005-08-18 22:11:37",5.30
2,156,6,"Clerks Angels","Documentary",2,7,45.94,"2005-08-21 04:49:48",5.21
1,155,13,"Cleopatra Devil","New",2,7,12.94,"2005-08-21 15:39:01",6.78
1,151,14,"Cincinatti Whisperer","Sci-Fi",2,7,35.94,"2005-08-21 07:19:37",5.87
1,829,8,"Spinal Rocky","Family",2,7,21.93,"2005-08-22 17:50:49",5.62
2,988,16,"Worker Tarzan","Travel",2,7,21.93,"2005-08-19 06:22:37",5.32
2,839,14,"Stallion Sundance","Sci-Fi",2,7,7.94,"2005-08-23 07:13:43",3.14
2,844,15,"Steers Armageddon","Sports",2,7,42.93,"2005-08-22 23:11:59",6.23
2,139,8,"Chasing Fight","Family",2,7,31.94,"2006-02-14 15:16:03",3.85
2,131,4,"Center Dinosaur","Classics",2,7,40.93,"2006-02-14 15:16:03",4.58
2,855,6,"Streak Ridgemont","Documentary",2,7,7.94,"2005-08-22 23:01:45",5.70
2,862,4,"Summer Scarface","Classics",2,7,15.94,"2005-08-21 01:29:01",5.32
2,864,3,"Sundance Invasion","Children",2,7,15.93,"2005-08-21 12:21:44",4.93
1,106,10,"Bulworth Commandments","Games",2,7,32.93,"2005-08-22 19:17:24",5.22
2,894,16,"Tomatoes Hellfighters","Travel",2,7,8.93,"2005-08-19 09:04:24",3.95
2,896,3,"Tootsie Pilot","Children",2,7,11.94,"2005-08-22 18:48:42",3.11
1,900,9,"Town Ark","Foreign",2,7,20.94,"2005-08-18 02:58:40",4.61
2,900,9,"Town Ark","Foreign",2,7,25.93,"2005-08-22 18:05:21",3.82
1,906,5,"Tramp Others","Comedy",2,7,12.93,"2005-08-22 04:34:22",4.44
1,908,9,"Trap Guys","Foreign",2,7,58.93,"2005-08-22 23:48:56",6.14
2,910,7,"Treatment Jekyll","Drama",2,7,6.94,"2005-08-21 04:09:18",3.41
1,68,3,"Betrayed Rear","Children",2,7,36.94,"2005-08-21 04:29:11",6.01
1,63,8,"Bedazzled Married","Family",2,7,6.94,"2005-08-23 02:04:57",4.41
2,61,7,"Beauty Grease","Drama",2,7,44.93,"2005-08-23 21:34:33",5.02
2,920,13,"Unbreakable Karate","New",2,7,34.93,"2005-08-19 01:55:55",6.73
1,924,14,"Unforgiven Zoolander","Sci-Fi",2,7,8.94,"2005-08-21 23:33:57",5.29
2,56,1,"Barefoot Manchurian","Action",2,7,23.93,"2005-08-23 19:45:25",4.64
2,55,14,"Barbarella Streetcar","Sci-Fi",2,7,24.94,"2005-08-17 19:54:54",5.84
1,53,8,"Bang Kwai","Family",2,7,22.93,"2006-02-14 15:16:03",4.56
2,935,13,"Vanished Garden","New",2,7,14.94,"2006-02-14 15:16:03",6.13
1,947,9,"Vision Torque","Foreign",2,7,11.94,"2005-08-22 16:35:47",5.08
1,44,14,"Attacks Hate","Sci-Fi",2,7,38.93,"2005-08-23 00:48:29",4.75
1,996,6,"Young Language","Documentary",2,7,6.93,"2005-08-23 01:50:31",4.62
1,446,15,"Hysterical Grail","Sports",2,7,41.93,"2005-08-18 06:07:31",5.11
1,470,2,"Ishtar Rocketeer","Animation",2,7,42.94,"2005-08-22 18:03:11",5.84
1,473,7,"Jacket Frisco","Drama",2,7,23.94,"2005-08-21 07:09:27",4.11
2,967,14,"Weekend Personal","Sci-Fi",2,7,25.94,"2005-08-20 17:20:49",5.03
1,716,11,"Reap Unfaithful","Horror",2,6,26.94,"2005-08-23 05:29:32",5.50
1,794,1,"Side Ark","Action",2,6,16.94,"2005-08-21 18:37:24",6.73
1,175,8,"Confused Candles","Family",2,6,29.95,"2005-08-19 15:00:58",4.90
1,184,4,"Core Suit","Classics",2,6,38.94,"2005-08-19 07:55:51",5.97
2,186,7,"Craft Outfield","Drama",2,6,6.94,"2005-08-20 07:16:45",4.41
1,189,10,"Creatures Shakespeare","Games",2,6,25.94,"2006-02-14 15:16:03",8.02
2,472,16,"Italian African","Travel",2,6,38.94,"2005-08-23 16:19:14",4.25
1,194,1,"Crow Grease","Action",2,6,6.94,"2005-08-23 07:31:10",4.48
2,194,1,"Crow Grease","Action",2,6,7.95,"2005-08-21 16:31:22",4.99
2,769,9,"School Jacket","Foreign",2,6,35.94,"2005-08-21 09:25:11",5.20
2,118,2,"Canyon Stock","Animation",2,6,5.94,"2005-08-23 03:23:32",3.52
2,763,15,"Satisfaction Confidential","Sports",2,6,48.94,"2005-08-18 00:10:04",5.76
2,212,1,"Darn Forrester","Action",2,6,29.94,"2005-08-23 21:54:02",5.69
2,754,5,"Rushmore Mermaid","Comedy",2,6,18.94,"2005-08-22 01:58:15",3.28
1,991,1,"Worst Banger","Action",2,6,19.94,"2005-08-23 01:07:37",3.36
2,877,12,"Taxi Kick","Music",2,6,14.94,"2005-08-21 07:32:35",5.44
2,102,15,"Bubble Grosse","Sports",2,6,35.94,"2006-02-14 15:16:03",4.43
2,100,9,"Brooklyn Desert","Foreign",2,6,38.94,"2005-08-22 03:20:26",7.53
1,16,9,"Alley Evolution","Foreign",2,6,23.94,"2005-08-22 07:10:26",5.97
1,224,16,"Desperate Trainspotting","Travel",2,6,31.94,"2005-08-22 00:34:17",4.23
1,743,2,"Room Roman","Animation",2,6,8.94,"2005-08-22 21:42:17",5.62
2,883,3,"Tequila Past","Children",2,6,32.94,"2005-08-22 07:48:01",3.34
1,885,11,"Texas Watch","Horror",2,6,5.94,"2005-08-21 21:02:22",3.02
1,95,13,"Breakfast Goldfinger","New",2,6,38.94,"2005-08-23 15:16:32",5.78
2,92,11,"Bowfinger Gables","Horror",2,6,31.94,"2005-08-18 12:41:41",3.86
1,229,1,"Devil Desire","Action",2,6,30.94,"2006-02-14 15:16:03",4.30
2,722,11,"Reef Salute","Horror",2,6,17.94,"2005-08-20 14:44:22",6.31
2,794,1,"Side Ark","Action",2,6,12.94,"2005-08-23 15:01:54",5.46
1,708,6,"Quills Bull","Documentary",2,6,34.94,"2005-08-23 08:51:21",4.12
1,259,2,"Duck Racer","Animation",2,6,20.95,"2005-08-23 07:50:46",4.21
2,262,8,"Dumbo Lust","Family",2,6,13.94,"2005-08-23 05:55:22",4.90
2,475,11,"Japanese Run","Horror",2,6,7.94,"2005-08-23 14:43:15",4.24
2,72,6,"Bill Others","Documentary",2,6,19.95,"2005-08-17 22:20:12",5.52
1,438,10,"Human Graffiti","Games",2,6,36.94,"2005-08-18 06:15:06",6.07
2,694,4,"Prejudice Oleander","Classics",2,6,32.94,"2005-08-21 13:24:32",6.09
2,405,16,"Haunted Antitrust","Travel",2,6,31.94,"2006-02-14 15:16:03",4.36
1,281,10,"Encino Elf","Games",2,6,10.94,"2005-08-22 23:37:11",5.37
1,416,9,"Highball Potter","Foreign",2,6,11.94,"2005-08-21 20:12:43",6.05
1,67,1,"Berets Agent","Action",2,6,22.94,"2005-08-17 18:27:49",4.97
1,675,13,"Phantom Glory","New",2,6,21.94,"2005-08-19 05:11:47",4.26
2,673,12,"Personal Ladybugs","Music",2,6,20.94,"2005-08-17 12:44:27",5.50
2,63,8,"Bedazzled Married","Family",2,6,7.94,"2005-08-23 20:44:36",3.88
2,667,15,"Peach Innocent","Sports",2,6,41.93,"2006-02-14 15:16:03",6.87
1,514,7,"Lebowski Soldiers","Drama",2,6,20.94,"2005-08-20 06:41:27",3.17
2,62,6,"Bed Highball","Documentary",2,6,24.94,"2005-08-18 17:34:11",5.58
1,512,4,"League Hellfighters","Classics",2,6,37.94,"2005-08-21 11:26:06",5.29
1,921,12,"Uncut Suicides","Music",2,6,17.94,"2005-08-23 00:31:09",5.91
2,662,7,"Paths Control","Drama",2,6,50.94,"2005-08-23 10:02:46",6.47
2,660,5,"Party Knock","Comedy",2,6,21.94,"2005-08-23 01:35:12",6.23
1,7,5,"Airplane Sierra","Comedy",2,6,37.94,"2005-08-22 17:18:05",7.17
2,657,5,"Paradise Sabrina","Comedy",2,6,23.94,"2005-08-20 19:03:49",4.49
2,297,4,"Extraordinary Conquerer","Classics",2,6,22.94,"2005-08-23 07:28:04",5.20
2,507,10,"Ladybugs Armageddon","Games",2,6,17.94,"2005-08-22 04:15:48",5.65
2,423,3,"Hollywood Anonymous","Children",2,6,5.94,"2005-08-21 01:10:29",4.09
2,635,13,"Oklahoma Jumanji","New",2,6,5.94,"2005-08-23 03:44:30",5.06
2,631,15,"Novocaine Flight","Sports",2,6,13.94,"2005-08-22 23:06:25",3.85
2,424,3,"Holocaust Highball","Children",2,6,5.94,"2005-08-22 21:36:51",3.22
2,324,5,"Flintstones Happiness","Comedy",2,6,52.94,"2005-08-22 22:25:17",6.65
1,937,13,"Varsity Trip","New",2,6,17.94,"2005-08-23 05:47:55",3.99
1,623,9,"Newton Labyrinth","Foreign",2,6,12.94,"2005-08-22 11:43:42",4.68
1,616,6,"National Story","Documentary",2,6,22.94,"2005-08-20 06:02:02",3.19
1,942,7,"Vietnam Smoochy","Drama",2,6,9.94,"2005-08-21 19:54:11",6.21
2,611,4,"Musketeers Wait","Classics",2,6,29.94,"2005-08-20 13:01:43",2.77
2,483,10,"Jericho Mulan","Games",2,6,31.94,"2005-08-22 09:04:53",5.07
1,948,13,"Voice Peach","New",2,6,13.94,"2005-08-23 04:33:23",5.80
1,606,15,"Mummy Creatures","Sports",2,6,23.95,"2005-08-19 16:05:38",6.28
1,437,8,"House Dynamite","Family",2,6,19.94,"2005-08-20 08:20:19",4.02
1,340,13,"Frontier Cabin","New",2,6,35.94,"2005-08-21 05:51:28",6.37
2,995,11,"Yentl Idaho","Horror",2,6,37.94,"2005-08-20 10:29:57",5.52
2,601,16,"Moulin Wake","Travel",2,6,22.94,"2005-08-21 10:46:35",6.39
1,353,9,"Gentlemen Stage","Foreign",2,6,21.94,"2005-08-21 11:27:07",5.25
1,959,3,"Warlock Werewolf","Children",2,6,21.94,"2005-08-19 13:12:28",4.23
1,975,8,"Willow Tracy","Family",2,6,19.94,"2005-08-22 04:19:23",4.90
2,32,13,"Apocalypse Flamingos","New",2,6,24.95,"2005-08-23 03:50:48",4.25
1,974,13,"Wild Apollo","New",2,6,15.94,"2006-02-14 15:16:03",5.04
1,965,11,"Watership Frontier","Horror",2,6,13.94,"2005-08-22 11:48:19",6.06
2,365,5,"Gold River","Comedy",2,6,39.94,"2005-08-22 19:44:59",5.26
1,372,15,"Graceland Dynamite","Sports",2,6,37.94,"2005-08-17 07:46:54",5.30
1,568,5,"Memento Zoolander","Comedy",2,6,39.94,"2005-08-22 19:59:42",5.28
1,380,9,"Greek Everyone","Foreign",2,6,19.94,"2005-08-19 12:10:57",4.52
1,461,2,"Insects Stone","Animation",2,6,11.94,"2005-08-20 13:07:23",3.67
2,463,15,"Instinct Airport","Sports",2,6,26.94,"2005-08-20 03:43:13",4.88
1,999,3,"Zoolander Fiction","Children",2,6,23.94,"2005-08-21 22:41:56",5.64
1,549,1,"Magnolia Forrester","Action",2,6,20.94,"2005-08-21 16:20:43",6.29
1,498,8,"Killer Innocent","Family",2,6,21.94,"2005-08-19 23:37:52",6.49
1,544,6,"Madison Trap","Documentary",2,6,33.94,"2005-08-22 12:24:55",6.40
2,141,10,"Chicago North","Games",2,6,31.94,"2005-08-21 12:13:18",4.45
2,151,14,"Cincinatti Whisperer","Sci-Fi",2,6,35.95,"2006-02-14 15:16:03",7.58
2,399,9,"Happiness United","Foreign",2,6,22.94,"2006-02-14 15:16:03",5.00
2,818,7,"Something Duck","Drama",2,6,35.94,"2005-08-20 17:24:45",4.13
1,997,12,"Youth Kick","Music",2,6,16.94,"2005-08-18 17:31:36",5.56
2,808,4,"Sling Luke","Classics",2,6,14.94,"2005-08-18 20:20:59",5.32
1,168,3,"Comancheros Enemy","Children",2,6,9.94,"2005-08-23 22:25:26",3.09
1,805,2,"Sleepless Monsoon","Animation",2,6,32.94,"2006-02-14 15:16:03",4.55
1,799,11,"Simon North","Horror",2,6,18.94,"2005-08-23 01:22:12",5.09
2,125,16,"Cassidy Wyoming","Travel",2,6,23.94,"2005-08-23 19:14:07",5.43
1,456,2,"Inch Jet","Animation",2,5,24.95,"2005-08-21 15:01:34",3.96
1,457,6,"Independence Hotel","Documentary",2,5,11.95,"2005-08-22 17:48:10",5.41
1,570,15,"Mermaid Insects","Sports",2,5,30.95,"2005-08-21 01:35:58",4.54
2,666,7,"Paycheck Wait","Drama",2,5,29.95,"2005-08-23 16:50:53",4.26
1,458,8,"Indian Love","Family",2,5,14.95,"2005-08-23 12:41:38",5.08
1,420,15,"Holes Brannigan","Sports",2,5,21.96,"2006-02-14 15:16:03",4.76
2,459,9,"Informer Double","Foreign",2,5,27.95,"2005-08-22 16:26:53",3.39
1,654,10,"Panky Submarine","Games",2,5,38.95,"2005-08-19 09:34:02",6.72
2,648,16,"Outlaw Hanky","Travel",2,5,26.95,"2005-08-22 03:57:08",5.86
2,506,11,"Lady Stage","Horror",2,5,39.95,"2006-02-14 15:16:03",7.63
1,310,10,"Fever Empire","Games",2,5,33.95,"2005-08-18 15:32:57",5.76
1,381,10,"Grinch Massage","Games",2,5,25.95,"2005-08-20 08:01:39",3.63
2,558,13,"Mannequin Worst","New",2,5,23.95,"2005-08-22 17:49:35",4.41
2,932,5,"Valley Packer","Comedy",2,5,27.95,"2005-08-20 17:11:58",7.51
2,389,15,"Gunfighter Mussolini","Sports",2,5,30.95,"2005-08-23 03:30:45",5.79
1,936,12,"Vanishing Rocky","Music",2,5,20.95,"2005-08-23 01:39:05",3.41
2,986,2,"Wonka Sea","Animation",2,5,16.95,"2005-08-23 02:44:49",4.30
1,133,12,"Chamber Italian","Music",2,5,19.96,"2006-02-14 15:16:03",4.45
1,326,2,"Flying Hook","Animation",2,5,20.95,"2005-08-22 17:48:42",6.18
2,549,1,"Magnolia Forrester","Action",2,5,13.95,"2005-08-22 11:14:31",4.74
1,620,14,"Nemo Campus","Sci-Fi",2,5,16.95,"2005-08-23 03:03:40",3.03
2,180,4,"Conspiracy Spirit","Classics",2,5,16.95,"2005-08-18 12:58:40",4.01
1,123,16,"Casablanca Super","Travel",2,5,25.95,"2005-08-17 18:07:13",4.97
1,335,5,"Freedom Cleopatra","Comedy",2,5,5.95,"2005-08-21 12:48:08",2.96
2,781,10,"Seven Swarm","Games",2,5,30.95,"2005-08-23 04:28:25",4.60
1,170,9,"Command Darling","Foreign",2,5,32.95,"2005-08-19 02:24:41",6.39
2,612,15,"Mussolini Spoilers","Sports",2,5,15.95,"2005-08-19 20:53:43",4.04
1,944,7,"Virgin Daisy","Drama",2,5,25.95,"2005-08-22 09:01:52",4.44
2,392,3,"Hall Cassidy","Children",2,5,28.95,"2005-08-22 17:46:17",4.16
1,116,4,"Candidate Perdition","Classics",2,5,26.94,"2006-02-14 15:16:03",6.22
1,216,13,"Day Unfaithful","New",2,5,38.95,"2005-08-20 07:46:30",5.92
2,107,7,"Bunch Minds","Drama",2,5,25.95,"2005-08-21 16:05:11",5.52
2,486,9,"Jet Neighbors","Foreign",2,5,25.95,"2005-08-22 01:54:52",5.15
1,441,6,"Hunter Alter","Documentary",2,5,24.95,"2005-08-23 16:44:31",6.81
1,105,1,"Bull Shawshank","Action",2,5,5.95,"2005-08-21 19:39:43",4.26
1,343,3,"Full Flatliners","Children",2,5,16.95,"2005-08-21 13:32:38",3.77
1,94,8,"Braveheart Human","Family",2,5,16.95,"2005-08-20 16:05:11",4.02
1,92,11,"Bowfinger Gables","Horror",2,5,24.95,"2005-08-19 10:49:03",2.26
1,734,6,"Road Roxanne","Documentary",2,5,28.95,"2005-08-23 14:29:16",4.16
2,233,16,"Disciple Mother","Travel",2,5,5.95,"2005-08-21 00:52:58",2.01
1,722,11,"Reef Salute","Horror",2,5,5.95,"2005-08-22 16:32:23",4.47
1,254,15,"Driver Annie","Sports",2,5,18.95,"2006-02-14 15:16:03",3.40
1,534,8,"Louisiana Harry","Family",2,5,7.95,"2005-08-21 15:41:01",2.94
1,707,1,"Quest Mussolini","Action",2,5,18.95,"2005-08-23 08:19:55",4.59
2,74,12,"Birch Antitrust","Music",2,5,38.95,"2005-08-23 10:56:15",5.97
1,699,10,"Private Drop","Games",2,5,26.95,"2005-08-19 23:48:23",4.95
2,267,13,"Eagles Panky","New",2,5,35.95,"2005-08-21 16:54:47",6.26
2,903,16,"Traffic Hobbit","Travel",2,5,24.95,"2005-08-21 16:24:45",3.40
1,696,2,"Pride Alamo","Animation",2,5,4.95,"2006-02-14 15:16:03",3.04
1,362,10,"Glory Tracy","Games",2,5,14.95,"2005-08-23 04:33:39",3.68
1,963,2,"Watch Tracy","Animation",2,5,7.95,"2005-08-22 17:41:53",3.44
2,689,9,"Pollock Deliverance","Foreign",2,5,19.94,"2006-02-14 15:16:03",5.32
2,428,8,"Homicide Peach","Family",2,5,15.95,"2005-08-21 16:52:29",4.61
1,680,5,"Pinocchio Simon","Comedy",2,5,36.95,"2005-08-23 21:30:45",6.06
1,797,12,"Silence Kane","Music",2,5,5.95,"2005-08-22 06:26:16",6.03
2,913,13,"Troopers Metal","New",2,5,9.95,"2005-08-23 07:25:29",3.47
2,165,14,"Coldblooded Darling","Sci-Fi",2,5,27.95,"2005-08-20 09:35:20",5.35
2,580,13,"Mine Titans","New",2,5,46.95,"2005-08-21 07:23:10",7.36
1,798,14,"Silverado Goldfinger","Sci-Fi",2,5,37.95,"2005-08-20 21:35:58",6.24
2,916,2,"Turn Star","Animation",2,5,22.95,"2005-08-19 16:48:37",3.89
2,453,15,"Image Princess","Sports",2,5,26.95,"2005-08-23 17:57:28",4.63
2,917,15,"Tuxedo Mile","Sports",2,5,31.95,"2005-08-19 22:01:42",6.30
1,584,9,"Mixed Doors","Foreign",2,4,15.96,"2005-08-21 18:34:21",5.95
1,709,7,"Racer Egg","Drama",2,4,11.96,"2005-08-20 07:13:47",3.44
1,904,11,"Train Bunch","Horror",2,4,24.96,"2005-08-23 21:56:04",3.35
1,724,8,"Remember Diary","Family",2,4,14.96,"2005-08-22 20:56:41",4.77
2,842,10,"State Wasteland","Games",2,4,19.96,"2005-08-22 21:13:46",5.14
2,887,2,"Thief Pelican","Animation",2,4,21.96,"2005-08-18 21:43:09",3.92
2,690,2,"Pond Seattle","Animation",2,4,12.96,"2005-08-20 20:47:43",6.58
2,336,6,"French Holiday","Documentary",2,4,24.96,"2005-08-21 15:01:32",6.18
1,150,6,"Cider Desire","Documentary",2,4,12.96,"2005-08-23 11:16:16",6.33
2,337,9,"Frida Slipper","Foreign",2,4,13.96,"2005-08-23 09:06:17",4.17
2,567,9,"Meet Chocolate","Foreign",2,4,22.96,"2005-08-22 15:26:29",5.59
2,980,12,"Wizard Coldblooded","Music",2,4,19.96,"2005-08-22 11:55:03",2.69
2,957,9,"War Notting","Foreign",2,4,20.96,"2005-08-22 03:15:01",5.19
2,9,11,"Alabama Devil","Horror",2,4,27.96,"2005-08-17 22:32:50",6.64
1,759,13,"Salute Apollo","New",2,4,20.96,"2005-08-22 08:54:12",6.26
2,803,7,"Slacker Liaisons","Drama",2,4,19.96,"2005-08-18 17:34:19",3.09
2,953,2,"Wait Cider","Animation",2,4,19.96,"2005-08-19 18:08:18",6.88
1,662,7,"Paths Control","Drama",2,4,30.96,"2005-08-23 16:18:12",5.40
1,440,9,"Hunger Roof","Foreign",2,4,7.96,"2005-08-21 14:11:30",6.74
2,542,1,"Lust Lock","Action",2,4,21.94,"2006-02-14 15:16:03",3.43
2,820,2,"Sons Interview","Animation",2,4,23.96,"2006-02-14 15:16:03",6.92
1,478,5,"Jaws Harry","Comedy",2,4,14.96,"2005-08-21 03:32:17",3.29
1,400,6,"Hardly Robbers","Documentary",2,4,15.96,"2005-08-22 20:44:06",6.95
NULL,332,5,"Frankenstein Stranger","Comedy",0,0,0.00,NULL,NULL
NULL,860,14,"Suicides Silence","Sci-Fi",0,0,0.00,NULL,NULL
NULL,713,6,"Rainbow Shock","Documentary",0,0,0.00,NULL,NULL
NULL,495,11,"Kentuckian Giant","Horror",0,0,0.00,NULL,NULL
NULL,144,13,"Chinatown Gladiator","New",0,0,0.00,NULL,NULL
NULL,171,11,"Commandments Express","Horror",0,0,0.00,NULL,NULL
